Articolo;Descrizione lunga;Segn.;Costo Unitario;Proc. Speciale;Produttore;Produttore Modello;Produttore Codice
E994820626;SISTEMA MIDDLEWARE PER N3190007 SEA VISION;;28 320,00;;SEA VISION S.r.l.;;
E994820627;"SISTEMA DI VISIONE MAX 6TV+DISPLAY 15.6"" SEA VISION";;49 496,00;;SEA VISION S.r.l.;;
E994820628;SISTEMA DI VIS.OCV PER BESTPOCKET-SOLO TV ETICHET.SEA VISION;;20 276,00;;SEA VISION S.r.l.;;
E994820629;KIT CAMERA OCV TV4 VIAL HOLDER INSPECT.AND VIAL ORIENTAT.SEA;;4 484,00;;SEA VISION S.r.l.;;
E994820630;SISTEMA OCV PER MA255 101-104 CON N.4 TV SEA VISION;;33 992,00;;SEA VISION S.r.l.;;
E994820631;SISTEMA OCV MAX N.8 TV  [101-126] SEA VISION;;,00;;SEA VISION S.r.l.;;
E994820632;SIST. DI VISIONE (NO LIC. SOFTWARE SLAVE)  4TV PER PS300 SEA;;43 960,00;;SEA VISION S.r.l.;;
E994820633;UPGRADE TOTALE DEL SISTEMA SEA VISION;;23 678,00;;SEA VISION S.r.l.;;
E994820634;"SISTEMA DI VISIONE MAX 4TV+DISPLAY 10"" SEA VISION";;33 139,60;;SEA VISION S.r.l.;;
E994820635;SISTEMA DI VISIONE CONTROLLO 2D CON CONTEGGIO SEA VISION;;47 990,00;;SEA VISION S.r.l.;;
E994820636;SISTEMA DI VISIONE TRACKPACK SEA VISION;;63 570,00;;SEA VISION S.r.l.;;
E994820637;SISTEMA DATABOX CON TV CODES AND OCV/OCR CONTROL SEA VISION;;11 540,57;;SEA VISION S.r.l.;;
E994820638;SISTEMA DI VISIONE COGNEX-OC SEA VISION;;65 136,00;;SEA VISION S.r.l.;;
E994820639;"SISTEMA DI VISIONE OCV PER T&T 15,6"" SEA VISION";;27 200,00;;SEA VISION S.r.l.;;
E994820640;SISTEMA OCV MAX 8TV CON N.6 TV [101-126] SEA VISION;;,00;;SEA VISION S.r.l.;;
E994820641;SISTEMA DI VISIONE OCV SYSTEM FOR TRACK & TRACE SEA VISION;;24 280,00;;SEA VISION S.r.l.;;
E994820642;"SISTEMA DI VISIONE MAIN UNIT 3TV DISPLAY 15.6"" SEA VISION";;37 064,00;;SEA VISION S.r.l.;;
E994820643;"SISTEMA DI VISIONE 5TV (MAX 6TV)+DISPLAY 15.6"" SEA VISION";;44 786,00;;SEA VISION S.r.l.;;
E994820644;SIST.DI VIS.DISPLAY 15.6'' BL-A420 PER N3210051 SEAVISION;;23 237,00;;SEA VISION S.r.l.;;
E994820645;SISTEMA PER MCPV850 T&T LINEA ASTELLAS IRLANDA SEA VISION;;51 620,00;;;;
E994820646;SISTEMA YUDOO CON YUDESK, YUTRACE, YURUN SEA VISION;;22 040,00;;;;
E994820647;SEA LINE CLIENT RUSSIA E USA+ LICENZE SEA VISION;;10 908,00;;SEA VISION S.r.l.;;
E994820648;SIST.DI VISIONE BESTOPOCKET FOR LAYER CHECK SEA VISION;;34 770,50;;;;
E994820649;SISTEMA DI VISIONE OCV SYSTEM FOR T&T BL-A4 SEA VISION;;21 540,00;;;;
E994820650;SISTEMA DI VISIONE PC WAVE MAIN UNIT MA 4TV SEA VISION;;24 699,20;;;;
E994820651;SISTEMA VISIONE MAIN UNIT MAX 6TV NO DISPLAY SEA VISION;;10 760,00;;;;
E994820652;SIST.YUDOO FOR LINE MANAGEMENT AND INTERFACE WITH MES-CAMS;;65 492,00;;;;
E994820653;YUDOO MODULO PER SERIALIZZAZIONE SEA VISION;;,00;;;;
E994820654;SISTEMA DI VISIONE OCV per T&T SU ASTUCCIO BL-A3 SEA VISION;;18 400,00;;;;
E994820655;TV2 + LIGHT UNIT PER CASEPACKER SEA VISION;;4 133,99;;;;
E994820656;SISTEMA LEVEL3 FOT T&T SEA VISION;;29 120,00;;;;
E994820657;LINE MANAGER AND LINE MANAGEMENT FOR T&T SEA VISION;;7 840,00;;;;
E994820658;SIST.REWORKING STATION UL/CSA SEA VISION;;4 876,00;;;;
E994820659;SISTEMA YURUN MODULE SEA VISION;;26 312,00;;;;
E994820660;SISTEMA YUVIEW MODULE FOR MG MACHINES & SEA VISION SYSTEMS;;10 560,00;;;;
E994820661;SIST.YUVIEW MODULE FOR LAETUS SYSTEMS:REAL TIME ANALYSIS SEA;;2 800,00;;;;
E994820662;SISTEMA OCV PC I5 QUAD CORE MAX 4TV SEA VISION;;18 500,00;;;;
E994820663;SISTEMA OCV PC I5 QUAD CORE MAX 6TV SEA VISION;;,00;;;;
E994820664;LINE CLEARANCE SU PUCK FEEDER SEA VISION;;14 300,00;;;;
E994820665;"SISTEMA DI VISIONE OCV 9TV 15.6"" SEA VISION";;66 026,00;;;;
E994820666;SISTEMA TRACKSAN SEA VISION;;50 065,00;;;;
E994820667;CODE CHECK INFEED 102-404 SEA VISION;;2 908,32;;SEA VISION S.r.l.;102-404;102-404
E994820668;SISTEMA DI VISIONE OCV(6TV)PER TRACK&TRACE(LIVELLO 1) SEA;;61 590,45;;;;
E994820669;SISTEMA DI VISIONE V12-006 SEA VISION;;12 030,51;;;;
E994820670;DISPLAY ESTERNO(104-014) CON TV SEA VISION;;6 223,25;;;;
E994820671;SISTEMA QUAD CORE 4T CON CAMERA SEA VISION;;33 594,60;;;;
E994820672;LAMPADA+CAVO SEA VISION;;2 830,21;;;;
E994820673;SISTEMA DATABOX PER MSP560 A N.5 CAMERE PER CTRL SEA VISION;;,00;;;;
E994820674;REWORKING STATION+ZEBRA ZT411 SEA VISION;;8 800,00;;SEA VISION S.r.l.;;100-306_001
E994820675;SISTEMA YUDOO PER LINEA ABOCA SOLIDI SEA VISION;;43 890,30;;;;
E994820676;SISTEMA YUDOO PER LINEA ABOCA STICK SEA VISION;;42 849,90;;;;
E994820677;SISTEMA DI VISIONE TRACKER SEA VISION;;20 983,12;;SEA VISION S.r.l.;;
E994820678;TV CON RETROILLUMINAZIONE SEA VISION;;17 127,99;;;;
E994820679;YUTRACE SOLUZIONE LEVEL 3 PER T&T SEA VISION;;32 402,14;;;;
E994820680;YUTRACE SOLUZIONE LEVEL 3 REWORKING STATION SEA VISION;;11 207,34;;;;
E994820681;YUDESK YUDOO PLATFORM SEA VISION;;23 600,00;;SEA VISION S.r.l.;;
E994820682;YUDESK+ MODULE FOR ERP SAP INTEGRATION SEA VISION;;7 700,00;;SEA VISION S.r.l.;;
E994820683;YUDRIVE+MODULE FOR BATCH DATA POSTING SEA VISION;;7 000,00;;SEA VISION S.r.l.;;
E994820684;YUVIEW MODULE FOR SHOPFLOOR DASHBOARD FUNCTION SEA VISION;;3 550,00;;SEA VISION S.r.l.;;
E994820685;YUTRACE MODULE FOR SERIALISATION AT LINE LEVEL SEA VISION;;33 100,00;;SEA VISION S.r.l.;;
E994820686;LINE MANAGEMENT SEA VISON;;15 800,00;;SEA VISION S.r.l.;;
E994820687;DATABOX ON LABELLER (VI2-006) MAX 4TVS SEA VISION;;,00;;SEA VISION S.r.l.;101-302;101-302
E994821001;VALIDAZIONE OCV 301-005 SEA VISION;;1 852,00;;SEA VISION S.r.l.;;
E994821002;VALIDAZIONE PER OCV PER TRACK & TRACE 301-013 SEA VISION;;5 250,00;;SEA VISION S.r.l.;;
E994821003;VALIDAZIONE FRENCH CODING 301-014 SEA VISION;;5 000,00;;SEA VISION S.r.l.;;
E994821004;VALIDAZIONE MATRICE TRACCIABILITA' 301-008 SEA VISION;;1 600,00;;SEA VISION S.r.l.;;
E994821005;UPGRADE FRENCH CODE IN TRACK & TRACE 102-232 SEA VISION;;,00;;SEA VISION S.r.l.;;
E994821006;RICAMBIO CON SW.OCV INSTALLATO 107-001 SEA VISION;;1 020,00;;SEA VISION S.r.l.;;
E994821007;CAMERA KIT AGGIUNTIVO X FRENCH COD.+T&T 102-233 SEA VISION;;,00;;SEA VISION S.r.l.;;
E994821008;CAMERA KIT AGGIUNTIVO  X CTRL.VIGNETTA 102-234 SEA VISION;;3 600,00;;SEA VISION S.r.l.;;
E994821009;ILL.STR.-ILL.50X50X34.5 WITH 01.0276 ART.105-002 SEA VISION;;295,65;;SEA VISION S.r.l.;;
E994821010;SCH.ACQUIS.IMM.2 TV B&W - ANALOG CAM.ART.103-002 SEA VISION;;1 600,00;;SEA VISION S.r.l.;;
E994821011;CAM.KIT CON TV HR 50 B&V, CAVO ANA.SQ.45� 102-001 SEA VISION;;4 800,00;;SEA VISION S.r.l.;;
E994821012;KIT HARLEQUIN PER MB441/MB451 CAVI LUNGHI SEA VISION;;100,00;;SEA VISION S.r.l.;;
E994821013;SPECIFICHE PER SEA VISION;;400,00;;;;
E994821014;HDS E SDS SEAVISION;;500,00;;SEA VISION S.r.l.;;
E994821015;VALIDAZIONE SISTEMA OCR/OCV 301-002 SEA VISION;;1 500,00;;;;
E994821016;MODULO PER CONNESSIONE CDB620-001 PART.1042256 SICK;;67,53;;;;
E994821017;TESTINA CLV422-0010 PART.1022548 SICK;;693,42;;;;
E994821018;TELECAMERA OCR/OCV SEAVISION;;7 300,00;;SEA VISION S.r.l.;;
E994821019;*SOST.DA E994821031 CHAN.VAL.SIS.301-102 SEA VISION;ANN;1 000,00;;SEA VISION S.r.l.;;
E994821020;TV AGGIUNTIVE SEAVISION LABORATORIA WOLFS;;25 920,00;;SEA VISION S.r.l.;;
E994821021;UPGRADE DEL SISTEMA BVOCV1TV0240571209 SEA VISION;;11 720,00;;;;
E994821022;VALIDAZIONE HQ + VAL.LICENZE AGGIUNTIVE SEA VISION;;5 620,00;;;;
E994821023;SCANNER MANUALE USB 2D 105-025 SEA VISION;;1 750,00;;;;
E994821024;UPGRADING SISTEMA M3135103-MA155 M3100017 SEA VISION;;21 222,00;;;;
E994821025;UPGRADING A DIGITALE DEL SISTEMA DI VISIONE SEA VISION;;12 880,00;;;;
E994821026;KIT CAVI HARLEQUIN B320/B520 SEA VISION;;60,42;;;;
E994821027;VALIDAZIONE 2 CONTROLLI OCV+LICENZA BASE 301-004 SEA VISION;;2 100,00;;;;
E994821028;CLIENT PER M8145020 SEA VISION;;3 510,00;;;;
E994821029;VALIDAZIONE PER LINE CLIENT/LINE MANAGER 301-203 SEA VISION;;2 200,00;;;;
E994821030;UPGRADE SERVER PER CLIENT SEA VISION;;4 400,00;;;;
E994821031;CHANGE VALIDAZIONE  SEA VISION;;2 310,00;;;;
E994821032;POWER SUPPLY ENERMAX TRIATHLOR 550W 80P BRONZE-EN SEA VISION;;,00;;;;
E994821033;CAMERA KIT AGGIUNTIVO X TRACK & TRACE SEA VISION;;4 944,01;;;;
E994821034;SOFTWARE SEAVISION GESTIONE COMUNICAZIONE CON SCADA CLIENTE;;12 040,00;;;;
E994821035;TELECAMERA AGGIUNTIVA DA INSTALL.SU MACCH. COMBI 3BS ACTAVIS;;4 680,00;;;;
E994821036;LINE SERVER SOFTWARE SAE VISION;;37 680,00;;;;
E994821037;PC CLIENT TOUCH SMART SEA VISION + LICENZE;;16 950,00;;;;
E994821038;LICENZA COMUNICAZIONE CON PLC-SEA SEA VISION;;5 280,00;;;;
E994821039;PACCHETTO LICENZE SW SEA VISION;;10 625,29;;;;
E994821040;VALIDAZIONE 1 CONTROLLO OCV + LICENZA BASE [101-305];;1 600,00;;;;
E994821041;LMS SERVER SEA VISION;;96 660,00;;;;
E994821042;VALIDATION DOCUMENTS FOR LMS SITE SERVER SEA VISON;;16 100,00;;;;
E994821043;LICENZA SOFTWARE MISURE PROGRAMMABILI [201-005];;1 609,65;;;;
E994821044;VALIDAZIONE LICENZA MISURE PROGRAM.HQ 301-105 SEA VISION;;550,00;;;;
E994821045;SISTEMA UPS PER SEA VISION HARLEQUIN;;500,00;;;;
E994821046;MB-INTEL BOXD525MW-INTEL MOUNT WASH D525MW NM10 MINIATX;;708,00;;;;
E994821047;POWER SUPPLY - ALIMENTATORE DC-DC CONVERTER PICOPSU-80WI32;;116,00;;;;
E994821048;RAM - KINGSTON KVR800D3S8S6/2G 800MHZ DDR3 NON.ECC CL6;;48,00;;;;
E994821049;CAMERA BASLER ACA1300-30GM ETHERNET 1296X966 30FPS;;2 360,09;;;;
E994821050;ILLUMINATORE STROB.LED OVALE CON FOSFORO REMOTO 105-069;;632,91;;;;
E994821051;LIGHT UNIT - OCV LED ILLUMINATORE OVALE 103X49X26,5MM;;632,76;;;;
E994821052;CAMERA KIT PER TRACK & TRACE 102-402 SEA VISION;;4 885,89;;;;
E994821053;KIT CAVI HARLEQUIN EVO MB421/B220;;100,00;;;;
E994821054;KIT CAVI HARLEQUIN LITE INTEGRA220;;100,00;;;;
E994821055;SERVER E VALIDAZIONE SEA VISION;;17 800,00;;;;
E994821056;LED BOARD 4X 01.0257 SEA VISION;;172,00;;;;
E994821057;LED BOARD 7X  SEA VISION;;280,00;;;;
E994821058;BOOSTER HARLE 4X TTL SEPARATED FACADES REV.5 SEA VISION;;184,00;;;;
E994821059;KIT CAVI PER BVHQ2C0094851314 101-700 SEA VISION;;100,00;;;;
E994821060;VALIDAZIONE 3 CONTR.OCV+LIC.BASE DI VALID.301-003 SEA VISION;;2 783,00;;;;
E994821061;VALIDAZIONE SISTEMA SEAVISION LEK SLOVENIA;;1 600,00;;;;
E994821062;SISTEMA VISIONE 7TV SEA-VISION;;44 844,67;;;;
E994821063;INSPECTION STATION 102-009 SEA VISION;;2 552,50;;;;
E994821064;MODIFICHE SISTEMA VISIONE S/N BVOCV3TV03801514 SEA VISION;;6 500,00;;;;
E994821065;"MAIN UNIT PC 15"" OCV EVOLUTION 101-015 SEA VISION";;4 880,00;;;;
E994821066;POWER SUPPLY BACK UP UPS GR.CON.BLACK LCD 550 RS-APC BR550GI;;550,00;;;;
E994821067;TV CONTROLLO COD. BARRE LATO SUP. ASTUCCIO + CONTR.COD.AST;;4 400,00;;;;
E994821068;TELECAMERA AGGIUNTIVA PER CONTROLLO LATO;;4 660,00;;;;
E994821069;LICENZA SW SIMMETRIA HARLEQUIN SEA VISION;;1 500,00;;;;
E994821070;LICENZA SW SIMMETRIA HARLEQUIN SEA VISION;;1 500,00;;;;
E994821071;VALIDAZIONE OCV 301-009 SEA VISION;;1 600,00;;;;
E994821072;VALIDAZIONE OCV 301-015 SEA VISION;;3 750,00;;;;
E994821073;LIGHT BOX PVC 240X240 SEA VISION;;304,00;;;;
E994821074;VALIDAZIONE PQV PER SEA HQ SEA VISION;;1 500,00;;;;
E994821075;KIT TV OCV CONTROLLO CODICE ASTUCCIO [102-007];;3 265,38;;;;
E994821076;VALIDAZIONE REWORKING ST 301-204 SEA VISION;;500,00;;;;
E994821077;VALIDAZIONE SITE SERVER 301-213 SEA VISION;;2 300,00;;;;
E994821078;LICENCES PER LINE - 10 LINES SEA VISION;;7 040,00;;;;
E994821079;SOFTWARE BASE LICENCE - UP TO 5 LINES;;10 850,00;;;;
E994821080;DIFFUSORE 02.0736 240X240 SEA VISION;;112,00;;;;
E994821081;CAMERA KIT ALUCODE DIR.164,6X90,75XD80MM 903-003 SEA VISION;;3 500,00;;;;
E994821082;SW LICENCE SLAVE REMOTE BATCH FUNCTIONS 201-024 SEA VISION;;1 856,39;;;;
E994821083;VALIDAZIONE LICENZA AGGIUNTIVA HQ 301-103 SEA VISION;;500,00;;;;
E994821084;CONTROLLO DATI VARIABILI SU GRUPPO ESTERNO ASTUCCIATRICE;;,00;;;;
E994821085;BANCHINO PER STAMPA ETICHETTE + TV3 CONT.FLAC.SEA VISION;;56 390,00;;;;
E994821086;SOFTWARE LICENCE FOR TRACK & TRACE;;11 440,00;;;;
E994821087;SOFTWARE BASE LICENCE (Via Web Service);;10 080,00;;;;
E994821088;SOFTWARE BASE LICENCE (Via File Service);;10 800,00;;;;
E994821089;SCHEDA MB-ASUS Q170M-C MICRO-ATX SK LGA-1151;;475,00;;;;
E994821090;CAVO PER COLLEGAMENTO TV-BLACK BOX [102-111]SEA VISION;;244,00;;;;
E994821091;TELECAMERA PER CONTROLLO CODICE LOCV.001.03 SEA VISION;;,00;;;;
E994821092;LICENZA SOFTWARE CLIENT. SOLO SOFTWARE 202-013 SEA VISION;;3 080,00;;;;
E994821093;LICENZE DI LINEA SEA VISION;;10 880,00;;;;
E994821094;LICENZA SOFTWARE BASE UP TO 5 SEA VISION;;11 280,00;;;;
E994821095;PC CLIENT TOUCH SMART +LICENZA SOFTWARE BASE  SEA VISION;;15 594,88;;;;
E994821096;*ANNULLATO E SOSTITUITO DA E994820472;ANN;896,00;;;;
E994821097;VALIDAZIONE DATABOX  301-010 SEAVISION;;1 848,00;;;;
E994821098;TELECAMERA BASLER ACA1300-30GC COLOR GIGE 1294X964 SEAVISION;;425,00;;;;
E994821099;CAMERA KIT 29MPIXEL SEAVISION;;26 360,00;;;;
E994821100;KIT CAMERA AGGIUNTIVO TV PER CONTROLLO STAMPA SEA VISION;;4 740,00;;;;
E994821101;PROCESS ORDER SOFTWARE LICENCE 202-029 SEA VISION;;8 000,00;;;;
E994821102;SISTEMA UPS PER PC WAVE SEA VISION 601-004;;650,00;;;;
E994821103;SOFTWARE LICENCE VIA FILE FOR SERIAL NUMBER 202-035 SEA VIS.;;3 850,00;;;;
E994821104;MIDDLEWARE SOFTWARE LICENSES-UP TO 5 LINE SEA VISION;;6 400,00;;;;
E994821105;LICENZA SW BASE HQ 200-007_002 SEA VISION;;5 040,00;;;;
E994821106;202-017 SOFTWARE LICENCE AUTOGEN.OF SERIAL NUMEBR SEA VISION;;4 400,00;;;;
E994821107;LIGHT BOX INOX 240X240 CON FORI 02.0772 SEA VISION;;312,00;;;;
E994821108;VALIDAZIONE OFFLINE CLIENT 301-211 SEA VISION;;1 000,00;;;;
E994821109;LIGHT UNIT-HQ INOX LED 240X200 DF PER B320 105-218 SEA VISIO;;2 520,00;;;;
E994821110;BOOSTER MASTER PER SIST.VISIONE 101-901  SEA VISION;;125,56;;;;
E994821111;CAMERA KIT- OCV DIGITAL CAMERA B&W 102-024 SEA VISION;;2 742,53;;;;
E994821112;VETRO PVC 02.1214 SEA VISION;;32,00;;;;
E994821113;LIGHT UNIT-ILLUMINAT.INOX LED 200X400MM 105-221 SEA VISION;;2 400,00;;;;
E994821114;LIGHT UNIT -HQ LED 200X340X60MM 105-303 SEA VISION;;2 000,00;;;;
E994821115;LICENZA SOFTWARE FOR SUPPORTED PRINTER MANAGEMENT 201-012;;465,01;;;;
E994821116;TC OCV/OCR ON ALLUMINIUM COMPLETA SEA VISION;;16 479,04;;;;
E994821117;VALIDAZIONE LICENZA AGGIUNTIVA OCV/OCR 301-104 SEA VISION;;1 215,00;;;;
E994821118;SISTEMA DI CONTROLLO PHARMACODE + OCV/OCR 3 TV SEA VISION;;21 512,00;;;;
E994821119;LICENZA CARATTERI OCV/OCR PER TV DATABOX 201-002 SEA VISION;;3 874,18;;;;
E994821120;CUSTOM TV  [102-038] SEA VISION;;9 519,93;;;;
E994821121;DISPLAY 10,1� 104-019 STAND ALONE SEA VISION;;1 624,98;;;;
E994821122;DISPLAY 15.6� 104-021 STAND ALONE VESA SEA VISION;;2 204,60;;;;
E994821123;TV PER LETT.CODICI ASTUCCIO 102-321_008 SEA VISION;;2 912,70;;;;
E994821124;TV PER LETT. CODICI LEAFL. 102-321_006 GUK  C.2000 SEA VIS.;;2 913,43;;;;
E994821125;CABLE ETHERNET CABLES 90� FOR TV<10)-10MT 102-102 SEA VISION;;140,00;;SEA VISION S.r.l.;;
E994821126;CAVO PER E-BAR LED LIGHT UNIT <10mt 102-112 SEA VISION;;43,07;;;;
E994821127;KIT CAVI MAX 10MT SEA VISION;;149,65;;;;
E994821128;VALIDAZIONE SISTEMA VALIDA 2D E 3D  (301-112/113) SEA VISION;;6 000,00;;;;
E994821129;SITE SERVER APPLICATION + TEST SERVER SEA VISION;;65 850,00;;;;
E994821130;SCADA - DATA COLLECTION SEA VISION;;52 400,00;;;;
E994821131;LICENZA CUSTOM;;10 813,50;;;;
E994821132;VALIDAZIONE MIDDLEWARE 301-213_M SEA VISION;;6 000,00;;;;
E994821133;KIT TELECAMERA COLOR ULTRA HIRES 1600X1200 SEA VISION;;5 104,00;;;;
E994821134;TV TO CONTROL THE PRES.OF THE LEAFLET IN THE CARTON 102-068;;4 959,32;;;;
E994821135;SW DEVELOPMENT FOR PRINTER MANAGEMENT (201-098);;3 008,00;;;;
E994821136;CAMERA KIT OCV DIGITAL CAMERA COLORI  LOCV.554.00 SEA-VISION;;11 640,00;;;;
E994821137;RAM - KINGSTON KVR24N17S6/4 DDR4 4GB PC4-2400 DIMM;;188,00;;;;
E994821138;ESTENSIONE I/O CARD DA 24+24 I/O SEAVISION;;200,00;;;;
E994821139;TV NOT SERIALIZED VARIABLE DATA [102-306] SEA VISION;;6 044,40;;;;
E994821140;PC CLIENT TOUCH SMART+SOFTWARE LICENCE MASTER SEA VISION;;4 640,00;;;;
E994821141;"VALIDAZIONE HARLE-NIR ""301-114"" SEA VISION";;4 000,00;;;;
E994821142;SISTEMA VIS.HQ EVO BLACKBOX 8-CORE PER INTEGRA320 SEA VISION;;19 650,00;;;;
E994821143;*ANNULLATO E SOSTITUITO DA E994820036  SEA VISION;ANN;3 500,00;;;;
E994821144;INTEGRAZIONE CONTROLLO 3D 101-711 SEA VSION;;28 707,25;;;;
E994821145;VALIDAZIONE SIST.VALIDA 2D (301-101) SEA VISION;;5 000,00;;;;
E994821146;ILLUMINATORE COMPOSIZIONE ASTUCCIO(105-047)SEA VISION;;600,00;;;;
E994821147;CUSTOM TV 903-004 SEA VISION;;4 200,00;;;;
E994821148;SOFTWARE,DOCUMENTAZIONE, SERVICE PER POLFA SEA VISION;;17 095,00;;;;
E994821149;AGGIORNAMENTO SOFTWARE PER NUOVE FUNZIONALIT� CONNESSIONE ER;;14 000,00;;;;
E994821150;CAMERA BASLER AD ALTIS.RISOLUZIONE (2000X2000GC)SEA VISION;;3 504,00;;;;
E994821151;TV2 FLIP-OFF COLOR CHECKCAMERA KIT WITH TV COLOUR SEA VISION;;5 041,60;;SEA VISION S.r.l.;;
E994821152;CAMERA 102-099 SEA VISION;;2 909,27;;SEA VISION S.r.l.;;
E994821153;TV1 LABEL CHEK ON WEB+ILLUMINATORI+CAVI SEA VISION;;4 184,00;;SEA VISION S.r.l.;;
E994821154;CAVO I/O 15 MT COD.01.0330 SEA VISION;;144,00;;SEA VISION S.r.l.;;
E994821155;SOFTWARE UPGRADE PER TRACKPACK SEA VISION;;6 100,00;;SEA VISION S.r.l.;;
E994821156;LIGHT UNIT-LINEAR EBAR 20 LEDS 105-311 SEA VISION;;1 601,00;;SEA VISION S.r.l.;;
E994821157;105-202 LIGHT UNIT-HQ PVC NEON 240X240MM SEA VISION;;1 280,00;;SEA VISION S.r.l.;;
E994821158;PC DI SCORTA-MAIN UNIT 107-102 MICRO BOX107-102 SEA VISION;;3 800,00;;SEA VISION S.r.l.;;
E994821159;KIT 3TV SEAVISION PER CONTROLLO OCV/OCR 102-240 SEA VISION;;17 706,00;;;;
E994821160;SOFTWARE CUSTOM SEA VISION;;6 000,00;;SEA VISION S.r.l.;;
E994821161;MAIN UNIT MAX 4 TV 101-112 SEA VISION;;3 386,40;;SEA VISION S.r.l.;;
E994821162;SOFTWARE LICENCE FOR BATCH MANAG. INTERFACE 1LINE [202-025];;7 040,00;;SEA VISION S.r.l.;;
E994821163;VALIDAZIONE PER LA CONNESSIONE DI LINEA SEA VISION;;3 000,00;;SEA VISION S.r.l.;;
E994821164;CAMERA KIT DATABOX STD RES B&W 102-245 SEA VISION;;4 015,00;;SEA VISION S.r.l.;;
E994821165;MIDDLEWARE (CONNECOTR) TO CUSTOMER LEVEL3 202-063 SEA VISIO;;17 574,00;;;;
E994821166;VETRO ANTIRIFLESSO PER OCV SEA VISION;;375,00;;SEA VISION S.r.l.;;
E994821167;POWER SUPPLY CORSAIR CX SERIES CX500M/CX550M 01.0998  SEA;;208,00;;SEA VISION S.r.l.;;
E994821168;CABLE KIT FOR BESTPOCKET <10 MT  SEA VISION;;676,00;;SEA VISION S.r.l.;;
E994821169;TV PER HQ LETTURA CODICI (AST.O LEAFLET O BOOKLET)SEA VISION;;2 979,86;;SEA VISION S.r.l.;;
E994821170;LED BOARD -6X1W REBEL CIRCULAR W7LED (01.0284) SEA VISION;;88,00;;SEA VISION S.r.l.;;
E994821171;CAVO DI RETE ETHERNET PATCH CAT.6/A 10MT 102-107 SEA VISION;;80,00;;SEA VISION S.r.l.;;
E994821172;MAIN UNIT PC WAVE+(MAX 6TV),DISPLAY+DISCO 101-103 SEA VISION;;835,00;;SEA VISION S.r.l.;;
E994821173;VALIDATION DOCUMENTS REDUCED PACKAGE 301-020 SEA VISION;;2 000,00;;SEA VISION S.r.l.;;
E994821174;LAMPADA NEON 105-212_002 (DIM 210X210X20MM) SEA VISION;;100,00;;SEA VISION S.r.l.;;
E994821175;MIDI TRASFORMATORE 01.0026 SEA VISION;;145,27;;SEA VISION S.r.l.;;
E994821176;VALIDAZIONE PER TRACKPACK [301-024_002] SEA VISION;;11 550,00;;SEA VISION S.r.l.;;
E994821177;LICENZA DATABASE SQL SEA-VISION;;22 350,00;;SEA VISION S.r.l.;;
E994821178;TV PER HQ LETTURA CODICI PROSPETTO PREPIEGATO SEA VISION;;2 632,00;;SEA VISION S.r.l.;;
E994821179;KIT CAVI 15MT CONNETTORI 90� SEA VISION;;,00;;SEA VISION S.r.l.;;
E994821180;LEVEL 2 SOFTWARE: YUDESK (OFFLINE MANAGER) SEA VISION;;6 424,00;;;;
E994821181;LEVEL 2 SOFTWARE: YURUN (LINE MANAGER) SEA VISION;;880,00;;;;
E994821182;LIGHT UNIT LINEAR EBAR 10 LEDS 105-309 SEA VISION;;960,00;;SEA VISION S.r.l.;;
E994821183;MAIN UNIT MAX 4 TV 101-115 SEA VISION;;6 721,00;;SEA VISION S.r.l.;;
E994821184;COVER ILLUMINATORE DF 240X200 [cod.02.1789] SEA VISION;;199,20;;SEA VISION S.r.l.;;
E994821185;VALIDAZIONE YUDOO SEA VISION [303-001];;13 623,00;;;;
E994821186;TV PER LETTURA CODICI E ORIENT.TUBI 105-126 SEA;;3 280,00;;SEA VISION S.r.l.;;
E994821187;LICENZA AND OFFLINE CLIENT SEA VISION;;20 000,00;;SEA VISION S.r.l.;;
E994821188;VALIDAZIONE 201-213 PER LICENSE AND OFFLINE CLIENT SEAVISION;;10 000,00;;;;
E994821189;INDUSTRIAL PC QUAD CORE 4TV INCLUDING CPU IO 24V 107-003 SEA;;4 560,00;;SEA VISION S.r.l.;;
E994821190;SOFT.SERIAL NUMBER PROVIS.INTER.FROM CUST. MIDDW. [202-036];;8 800,00;;SEA VISION S.r.l.;;
E994821191;MODULO YUDESK  SEA VISION;;19 680,00;;SEA VISION S.r.l.;;
E994821192;MODULO YULINK SEA VISION;;8 000,00;;SEA VISION S.r.l.;;
E994821193;LIGHT UNIT LINEAR EBAR 25 LEDS MM535X51X49 (105-314)SEA;;2 554,27;;SEA VISION S.r.l.;;
E994821194;KIT CAVI TV E LIGHT UNIT(102-114) E PC(102-115) SEA VISION;;100,00;;;;
E994821195;TV PER LETTURA LIBR. ALIME.BOOKLET 102-321_007 SEA VISION;;2 912,70;;;;
E994821196;DOCUMENTI VALIDAZIONE PER 4 e + CONTROLLI 301-001 SEA VISION;;3 650,00;;SEA VISION S.r.l.;301-001;301-001
E994821197;PC CLIENT WITH INTERGRATED TOUCH.(EAC-RU/UL-CSA)101-601 SEA;;,00;;SEA VISION S.r.l.;101-601;101-601
E994821198;TV TRACK&TRACE CHECK ON CARTON REAR 100-212 SEA VISION;;2 870,00;;SEA VISION S.r.l.;100-212;100-212
E994821199;TV LABEL CHECK PRESENCE 102-009 SEA VISION;;3 080,00;;;;
